user,login_count,night_logins,usb_count,file_activity_count,anomaly_label,risk_score
EMP00684,88,1,3,86,1,18.20
EMP00685,155,0,12,141,1,14.64
EMP00686,280,4,2,82,1,7.75
EMP00687,153,0,4,120,1,6.14
EMP00688,545,32,148,1143,1,34.82
EMP00689,175,3,9,147,1,8.74
EMP00690,122,3,4,14,1,10.89
EMP00691,135,0,10,47,1,22.78
EMP00692,266,2,12,35,1,10.94
EMP00693,57,3,5,127,1,10.70
EMP00694,107,3,12,177,1,4.75
EMP00695,157,2,1,46,1,23.57
EMP00696,149,4,14,133,1,9.75
EMP00697,155,0,15,191,1,22.05
EMP00698,250,1,17,8,1,1.76
EMP00699,200,0,15,187,1,14.68
EMP00700,194,2,3,72,1,12.12
EMP00701,268,0,8,24,1,5.06
EMP00702,89,0,4,88,1,8.23
EMP00703,98,2,14,35,1,6.87
EMP00704,190,3,0,117,1,4.70
EMP00705,445,11,487,1565,1,39.94
EMP00706,67,0,5,155,1,15.79
EMP00707,1870,134,2703,12325,-1,98.49
EMP00708,546,13,217,1525,1,39.01
EMP00709,331,4,11,127,1,6.90
EMP00710,324,2,13,186,1,16.23
EMP00711,294,4,4,3,1,0.71
EMP00712,136,1,3,193,1,20.16
EMP00713,81,2,16,39,1,8.09
EMP00714,225,4,14,34,1,15.70
EMP00715,300,1,2,92,1,11.43
EMP00716,165,1,19,43,1,8.33
EMP00717,254,2,4,140,1,13.96
EMP00718,171,0,10,93,1,21.46
EMP00719,847,17,130,2315,1,36.23
EMP00720,112,1,12,143,1,21.75
EMP00721,335,4,8,147,1,22.22
EMP00722,123,0,0,9,1,8.21
EMP00723,97,4,12,128,1,9.33
EMP00724,245,3,0,51,1,14.78
EMP00725,250,3,13,108,1,8.76
EMP00726,202,1,13,176,1,4.59
EMP00727,234,4,9,112,1,12.49
EMP00728,511,35,386,988,1,49.00
EMP00729,570,27,71,1151,1,29.22
EMP00730,1247,293,2993,6731,-1,62.13
EMP00731,229,4,15,175,1,1.31
EMP00732,145,4,17,68,1,4.26
EMP00733,320,0,16,9,1,2.57
EMP00734,936,47,280,1950,1,42.61
EMP00735,305,0,13,58,1,6.66
EMP00736,199,1,19,112,1,11.09
EMP00737,280,2,8,179,1,0.45
EMP00738,74,0,19,89,1,4.24
EMP00739,172,2,15,122,1,15.06
EMP00740,126,2,10,189,1,16.08
EMP00741,587,54,196,2342,1,27.84
EMP00742,873,20,292,1479,1,33.19
EMP00743,341,4,17,154,1,9.38
EMP00744,257,3,18,171,1,12.51
EMP00745,606,36,76,1750,1,31.21
EMP00746,258,3,7,123,1,20.59
EMP00747,138,0,0,185,1,19.67
EMP00748,259,2,6,28,1,7.96
EMP00749,255,3,4,129,1,22.65
EMP00750,124,1,12,124,1,13.17
EMP00751,302,3,4,143,1,15.32
EMP00752,165,4,10,173,1,10.19
EMP00753,62,1,1,52,1,4.17
EMP00754,1682,141,6044,10442,-1,54.19
EMP00755,142,3,0,101,1,4.89
EMP00756,59,1,1,144,1,6.73
EMP00757,51,0,16,146,1,9.51
EMP00758,221,4,1,137,1,15.46
EMP00759,564,13,61,2494,1,30.99
EMP00760,1545,146,3752,12140,-1,66.56
EMP00761,291,1,8,171,1,14.01
EMP00762,84,4,4,165,1,13.76
EMP00763,204,3,3,195,1,8.03
EMP00764,759,42,515,2472,1,25.37
EMP00765,263,2,18,114,1,15.02
EMP00766,281,0,1,61,1,12.71
EMP00767,175,2,9,109,1,3.90
EMP00768,302,1,4,68,1,21.70
EMP00769,694,35,504,1025,1,30.46
EMP00770,245,3,14,103,1,13.16
EMP00771,1009,27,254,1888,1,30.21
EMP00772,93,2,4,191,1,12.08
EMP00773,1017,29,64,1777,1,36.39
EMP00774,1109,43,148,1458,1,39.96
EMP00775,158,0,12,183,1,12.97
EMP00776,292,2,5,153,1,10.17
EMP00777,142,0,8,112,1,2.24
EMP00778,131,1,2,46,1,2.82
EMP00779,116,4,13,149,1,7.16
EMP00780,201,3,2,129,1,12.34
EMP00781,183,2,10,118,1,14.54
EMP00782,135,0,16,129,1,2.95
EMP00783,346,2,9,121,1,2.26
EMP00784,757,11,414,1480,1,40.77
EMP00785,97,4,8,58,1,18.19
EMP00786,1091,44,179,1236,1,35.27
EMP00787,329,1,17,62,1,8.93
EMP00788,54,4,7,25,1,15.62
EMP00789,290,4,17,27,1,3.63
EMP00790,1145,59,280,1586,1,35.88
EMP00791,1187,27,337,2356,1,39.08
EMP00792,59,4,12,83,1,5.05
EMP00793,307,1,13,163,1,5.15
EMP00794,144,3,15,40,1,5.76
EMP00795,1199,14,270,655,1,40.22
EMP00796,535,28,381,747,1,31.41
EMP00797,78,2,8,147,1,17.43
EMP00798,1567,171,5902,11325,-1,69.82
EMP00799,1138,294,3568,8932,-1,86.62
EMP00800,862,42,389,755,1,30.06
EMP00801,271,2,11,11,1,1.06
EMP00802,54,4,14,184,1,2.20
EMP00803,206,1,0,127,1,6.08
EMP00804,94,4,8,140,1,1.30
EMP00805,297,0,18,67,1,19.72
EMP00806,95,4,11,10,1,10.69
EMP00807,207,1,13,139,1,0.98
EMP00808,161,2,3,196,1,8.60
EMP00809,299,3,7,105,1,13.85
EMP00810,77,4,7,20,1,1.98
EMP00811,320,0,0,139,1,12.52
EMP00812,151,2,8,37,1,8.85
EMP00813,205,2,3,32,1,7.36
EMP00814,1003,38,536,1782,1,33.07
EMP00815,177,3,18,26,1,1.58
EMP00816,271,1,15,38,1,3.53
EMP00817,105,2,16,66,1,5.20
EMP00818,251,2,11,148,1,18.58
EMP00819,200,2,18,195,1,8.32
EMP00820,82,2,11,187,1,1.05
EMP00821,83,2,11,29,1,3.06
EMP00822,206,3,11,27,1,14.14
EMP00823,221,3,11,78,1,13.71
EMP00824,1099,237,4167,8719,-1,95.09
EMP00825,154,0,6,162,1,16.26
EMP00826,81,3,1,17,1,11.59
EMP00827,138,4,9,37,1,5.88
EMP00828,197,0,15,47,1,12.80
EMP00829,346,3,9,167,1,0.68
EMP00830,453,16,410,637,1,34.38
EMP00831,205,0,8,198,1,9.12
EMP00832,330,3,13,76,1,1.62
EMP00833,1028,26,151,2246,1,41.94
EMP00834,826,44,399,1831,1,48.54
EMP00835,279,1,1,56,1,13.66
EMP00836,302,2,12,121,1,7.68
EMP00837,68,0,0,24,1,4.36
EMP00838,1140,53,317,2199,1,43.92
EMP00839,97,4,19,89,1,8.93
EMP00840,325,0,3,45,1,15.04
EMP00841,69,4,9,132,1,18.66
EMP00842,145,4,9,34,1,14.07
EMP00843,936,14,375,858,1,29.30
EMP00844,288,1,18,24,1,13.58
EMP00845,157,0,19,102,1,21.37
EMP00846,298,3,10,153,1,9.64
EMP00847,483,58,234,2243,1,46.77
EMP00848,177,4,4,116,1,9.57
EMP00849,133,3,3,182,1,22.26
EMP00850,243,3,17,119,1,16.31
EMP00851,241,4,6,59,1,2.73
EMP00852,1435,121,5339,12037,-1,94.95
EMP00853,491,17,308,2199,1,45.59
EMP00854,168,0,1,9,1,23.08
EMP00855,1034,23,315,1091,1,28.62
EMP00856,230,0,5,41,1,13.14
EMP00857,72,4,16,46,1,16.83
EMP00858,204,1,0,102,1,13.58
EMP00859,102,1,17,148,1,11.15
EMP00860,72,3,4,109,1,21.29
EMP00861,92,4,3,175,1,7.73
EMP00862,116,4,3,83,1,2.15
EMP00863,279,2,18,91,1,21.67
EMP00864,241,3,17,159,1,10.70
EMP00865,165,4,6,65,1,0.95
EMP00866,1167,38,294,729,1,37.35
EMP00867,213,1,10,172,1,18.66
EMP00868,333,3,5,198,1,3.49
EMP00869,282,3,8,70,1,8.20
EMP00870,348,0,6,21,1,6.08
EMP00871,127,0,10,167,1,13.66
EMP00872,577,21,167,1341,1,33.44
EMP00873,317,3,12,141,1,18.87
EMP00874,307,3,1,37,1,9.77
EMP00875,328,1,5,135,1,15.83
EMP00876,853,14,294,1683,1,26.84
EMP00877,185,0,4,136,1,19.65
EMP00878,203,3,11,77,1,0.76
EMP00879,1153,50,274,712,1,38.55
EMP00880,926,46,198,1077,1,27.78
EMP00881,175,1,0,180,1,21.38
EMP00882,1638,173,2501,8976,-1,82.90
EMP00883,1028,42,90,2042,1,32.07
EMP00884,1566,192,5075,12574,-1,75.75
EMP00885,103,3,19,52,1,18.58
EMP00886,162,0,2,107,1,18.75
EMP00887,197,0,10,167,1,7.73
EMP00888,330,0,17,65,1,11.67
EMP00889,207,0,4,62,1,1.54
EMP00890,74,1,18,142,1,0.35
EMP00891,294,2,17,4,1,13.69
EMP00892,962,42,490,768,1,29.35
EMP00893,78,3,18,170,1,8.79
EMP00894,347,4,16,81,1,1.86
EMP00895,126,1,1,137,1,9.66
EMP00896,184,2,12,106,1,19.31
EMP00897,336,2,17,21,1,6.19
EMP00898,294,0,15,156,1,23.16
EMP00899,82,4,12,11,1,10.24
EMP00900,140,4,3,34,1,8.64
EMP00901,223,1,5,175,1,12.90
EMP00902,217,3,7,56,1,5.62
EMP00903,235,1,14,147,1,19.54
EMP00904,130,4,1,40,1,22.02
EMP00905,266,0,2,128,1,2.30
EMP00906,104,3,10,179,1,10.09
EMP00907,60,0,1,181,1,20.72
EMP00908,83,0,0,110,1,18.32
EMP00909,269,0,14,3,1,10.39
EMP00910,267,3,3,103,1,10.20
EMP00911,155,4,18,78,1,20.50
EMP00912,86,3,15,43,1,3.73
EMP00913,233,4,5,180,1,21.09
EMP00914,1173,54,461,698,1,47.28
EMP00915,339,2,0,131,1,15.12
EMP00916,625,54,210,2416,1,46.65
EMP00917,295,1,18,19,1,3.20
EMP00918,331,2,2,174,1,9.27
EMP00919,72,1,1,93,1,17.42
EMP00920,281,2,2,126,1,19.79
EMP00921,328,1,13,48,1,6.74
EMP00922,325,0,16,13,1,18.61
EMP00923,189,4,7,162,1,20.22
EMP00924,108,1,8,154,1,6.29
EMP00925,496,26,264,2199,1,38.98
EMP00926,929,56,389,552,1,49.30
EMP00927,108,0,12,141,1,6.08
EMP00928,280,0,15,81,1,23.36
EMP00929,107,0,0,11,1,14.90
EMP00930,105,0,0,10,1,2.98
EMP00931,210,4,19,70,1,7.48
EMP00932,328,3,0,59,1,22.73
EMP00933,292,4,17,56,1,11.40
EMP00934,553,40,128,1743,1,29.26
EMP00935,326,3,19,161,1,15.03
EMP00936,346,2,3,164,1,6.86
EMP00937,247,2,6,105,1,21.78
EMP00938,183,2,16,1,1,21.71
EMP00939,54,3,3,188,1,1.18
EMP00940,320,4,8,190,1,0.70
EMP00941,100,2,16,50,1,8.44
EMP00942,162,1,2,24,1,1.06
EMP00943,106,2,6,169,1,2.63
EMP00944,801,23,84,1669,1,28.85
EMP00945,119,1,14,10,1,19.80
EMP00946,82,3,18,173,1,0.49
EMP00947,211,0,8,27,1,4.10
EMP00948,53,3,14,27,1,7.75
EMP00949,164,1,13,57,1,8.36
EMP00950,325,3,6,116,1,20.87
EMP00951,190,4,10,116,1,21.93
EMP00952,297,1,12,83,1,0.95
EMP00953,276,1,2,192,1,21.45
EMP00954,1755,186,4165,14814,-1,88.12
EMP00955,208,0,18,142,1,13.16
EMP00956,62,1,19,82,1,14.36
EMP00957,267,2,4,89,1,20.18
EMP00958,99,4,15,137,1,13.44
EMP00959,170,4,4,93,1,0.16
EMP00960,880,29,498,2468,1,25.35
EMP00961,197,0,0,141,1,15.34
EMP00962,219,0,15,10,1,17.53
EMP00963,57,2,18,145,1,13.38
EMP00964,113,4,19,162,1,9.77
EMP00965,1038,47,224,1022,1,30.37
EMP00966,320,0,16,81,1,11.17
EMP00967,84,3,10,176,1,3.28
EMP00968,155,0,1,162,1,6.67
EMP00969,94,4,18,172,1,16.26
EMP00970,200,3,1,147,1,1.96
EMP00971,989,38,327,1204,1,33.03
EMP00972,270,2,14,137,1,22.52
EMP00973,86,3,15,118,1,11.61
EMP00974,124,4,13,2,1,0.44
EMP00975,176,1,4,5,1,0.16
EMP00976,197,4,11,95,1,3.54
EMP00977,769,21,448,1622,1,25.45
EMP00978,131,4,13,90,1,23.59
EMP00979,143,2,1,114,1,13.66
EMP00980,327,1,2,154,1,13.51
EMP00981,56,4,8,95,1,8.55
EMP00982,275,3,16,42,1,15.12
EMP00983,218,4,16,85,1,16.07
EMP00984,242,2,13,167,1,23.51
EMP00985,61,0,13,152,1,7.78
EMP00986,183,4,15,67,1,11.27
EMP00987,205,1,4,168,1,19.60
EMP00988,170,1,7,5,1,13.36
EMP00989,317,4,2,114,1,22.55
EMP00990,116,3,10,39,1,15.65
EMP00991,1565,184,6876,13811,-1,59.24
EMP00992,255,2,5,143,1,6.87
EMP00993,65,2,5,192,1,18.48
EMP00994,316,3,16,157,1,11.30
EMP00995,223,1,2,114,1,6.05
EMP00996,1530,128,3414,5648,-1,85.08
EMP00997,208,4,18,43,1,17.21
EMP00998,140,2,0,31,1,9.02
EMP00999,165,3,14,175,1,20.88
EMP01000,248,1,5,46,1,7.60
EMP01001,250,2,11,50,1,10.46
EMP01002,260,4,8,76,1,21.70
EMP01003,100,4,0,10,1,23.44
EMP01004,212,1,9,193,1,7.33
EMP01005,125,4,1,131,1,21.15
EMP01006,128,4,8,82,1,1.27
EMP01007,336,3,6,78,1,2.14
EMP01008,56,0,19,189,1,3.06
EMP01009,91,3,17,52,1,8.34
EMP01010,944,41,386,1325,1,27.02
EMP01011,225,2,11,121,1,14.19
EMP01012,90,3,7,21,1,17.96
EMP01013,929,53,435,879,1,35.72
EMP01014,114,2,6,26,1,13.37
EMP01015,881,55,409,1107,1,25.39
EMP01016,61,1,0,8,1,14.55
EMP01017,290,4,17,63,1,15.85
EMP01018,249,4,4,95,1,7.47
EMP01019,214,1,4,18,1,13.12
EMP01020,272,3,9,72,1,15.80
EMP01021,212,0,3,58,1,8.38
EMP01022,186,0,4,161,1,12.28
EMP01023,85,4,8,35,1,21.20
EMP01024,1086,40,226,1317,1,32.16
EMP01025,341,0,14,35,1,23.53
EMP01026,209,2,17,14,1,18.20
EMP01027,55,3,7,157,1,17.55
EMP01028,190,1,11,155,1,8.01
EMP01029,1074,17,496,1673,1,27.22
EMP01030,109,4,17,8,1,22.29
EMP01031,166,3,1,74,1,3.55
EMP01032,1962,247,3317,12980,-1,82.08
EMP01033,225,3,9,103,1,10.05
EMP01034,161,1,15,196,1,22.25
EMP01035,346,1,3,37,1,8.26
EMP01036,76,4,14,32,1,16.27
EMP01037,231,3,15,71,1,19.26
EMP01038,153,3,0,9,1,2.61
EMP01039,204,4,2,185,1,21.24
EMP01040,74,3,19,194,1,20.12
EMP01041,247,1,12,132,1,1.38
EMP01042,310,1,10,92,1,14.37
EMP01043,1298,268,4923,9682,-1,78.23
EMP01044,337,1,13,88,1,10.88
EMP01045,276,2,17,151,1,7.63
EMP01046,209,3,17,105,1,22.87
EMP01047,57,4,1,45,1,16.96
EMP01048,561,26,325,2296,1,48.23
EMP01049,1053,31,531,1416,1,27.67
EMP01050,55,0,2,151,1,6.72
EMP01051,123,4,14,69,1,11.03
EMP01052,190,1,16,156,1,0.42
EMP01053,110,1,18,168,1,4.37
EMP01054,245,0,5,36,1,20.78
EMP01055,1686,282,4768,11506,-1,70.19
EMP01056,988,45,120,1093,1,49.11
EMP01057,259,0,11,125,1,2.90
EMP01058,1280,126,6303,6371,-1,57.18
EMP01059,232,4,19,162,1,2.70
EMP01060,218,2,19,136,1,3.10
EMP01061,313,3,8,60,1,3.73
EMP01062,227,2,3,79,1,1.52
EMP01063,262,0,9,29,1,11.49
EMP01064,223,4,10,152,1,16.37
EMP01065,1749,276,6340,11267,-1,71.43
EMP01066,271,4,8,133,1,16.97
EMP01067,268,3,3,143,1,8.90
EMP01068,331,4,6,178,1,1.97
EMP01069,257,1,17,157,1,10.40
EMP01070,144,4,9,74,1,18.29
EMP01071,1055,59,529,655,1,46.30
EMP01072,240,1,5,7,1,13.08
EMP01073,58,1,3,21,1,5.98
EMP01074,71,2,15,181,1,10.51
EMP01075,677,48,319,2227,1,31.09
EMP01076,328,2,11,159,1,21.80
EMP01077,127,3,1,2,1,9.86
EMP01078,126,4,16,160,1,9.52
EMP01079,310,0,0,133,1,16.14
EMP01080,120,4,19,166,1,9.74
EMP01081,187,0,17,137,1,11.33
EMP01082,218,2,1,115,1,2.22
EMP01083,225,2,3,43,1,2.96
EMP01084,101,0,18,120,1,0.04
EMP01085,202,3,13,98,1,15.33
EMP01086,54,2,14,99,1,4.01
EMP01087,337,0,2,98,1,19.00
EMP01088,340,2,9,79,1,11.00
EMP01089,330,4,7,120,1,6.00
EMP01090,96,4,6,130,1,13.96
EMP01091,332,2,16,187,1,23.28
EMP01092,307,1,5,81,1,18.84
EMP01093,200,3,10,65,1,5.17
EMP01094,220,1,12,96,1,10.95
EMP01095,581,45,327,2498,1,47.48
EMP01096,247,2,2,173,1,4.91
EMP01097,69,4,4,101,1,23.64
EMP01098,712,21,229,2346,1,41.99
EMP01099,1054,32,231,677,1,31.37
EMP01100,210,3,4,52,1,1.80
EMP01101,233,3,18,133,1,9.30
EMP01102,62,1,9,4,1,18.58
EMP01103,70,0,19,67,1,14.90
EMP01104,150,3,10,167,1,14.37
EMP01105,215,2,10,5,1,23.92
EMP01106,160,3,13,27,1,12.86
EMP01107,136,1,6,168,1,23.84
EMP01108,84,1,4,43,1,10.23
EMP01109,248,1,17,125,1,18.36
EMP01110,292,1,12,35,1,16.36
EMP01111,215,0,8,181,1,21.65
EMP01112,218,2,1,44,1,17.79
EMP01113,325,3,8,78,1,11.88
EMP01114,162,4,16,72,1,1.49
EMP01115,314,3,14,79,1,21.81
EMP01116,184,3,10,146,1,20.47
EMP01117,193,1,13,8,1,21.02
EMP01118,263,0,17,51,1,14.15
EMP01119,220,4,12,26,1,15.90
EMP01120,81,1,17,88,1,0.76
EMP01121,287,2,2,128,1,16.53
EMP01122,257,1,13,8,1,18.57
EMP01123,523,38,306,635,1,35.52
EMP01124,336,1,4,106,1,17.15
EMP01125,880,30,537,1868,1,38.03
EMP01126,720,32,174,2100,1,47.96
EMP01127,122,1,7,28,1,21.37
EMP01128,664,48,196,1937,1,28.69
EMP01129,192,0,16,196,1,15.88
EMP01130,227,2,16,190,1,12.66
EMP01131,275,2,1,40,1,16.10
EMP01132,205,2,10,81,1,4.94
EMP01133,332,2,10,99,1,7.65
EMP01134,244,3,2,62,1,12.39
EMP01135,291,2,5,195,1,14.83
EMP01136,125,0,19,17,1,14.10
EMP01137,666,55,430,1922,1,34.21
EMP01138,113,1,0,111,1,5.81
EMP01139,261,4,0,101,1,7.97
EMP01140,134,0,2,56,1,20.98
EMP01141,141,3,15,170,1,9.10
EMP01142,171,1,14,179,1,14.59
EMP01143,159,4,19,98,1,2.44
EMP01144,140,4,5,51,1,3.15
EMP01145,117,4,11,51,1,12.19
EMP01146,215,1,2,70,1,3.33
EMP01147,182,0,16,126,1,7.41
EMP01148,70,0,11,133,1,15.16
EMP01149,285,1,4,66,1,9.50
EMP01150,142,4,4,168,1,13.11
EMP01151,1037,37,540,1438,1,27.68
EMP01152,337,2,1,6,1,4.53
EMP01153,315,1,4,130,1,16.06
EMP01154,173,0,4,100,1,5.75
EMP01155,203,1,9,129,1,19.08
EMP01156,138,0,17,124,1,1.34
EMP01157,130,4,19,1,1,6.11
EMP01158,99,3,0,136,1,16.24
EMP01159,278,4,18,76,1,12.78
EMP01160,92,0,15,189,1,7.40
EMP01161,318,0,14,168,1,19.66
EMP01162,1116,59,62,1972,1,43.64
EMP01163,73,3,4,100,1,8.38
EMP01164,223,4,4,118,1,16.01
EMP01165,259,4,0,5,1,10.50
EMP01166,237,3,8,101,1,10.54
EMP01167,127,3,15,199,1,4.37
EMP01168,289,0,16,108,1,12.82
EMP01169,90,4,11,151,1,20.35
EMP01170,297,0,10,198,1,5.70
EMP01171,261,4,14,120,1,6.91
EMP01172,99,2,0,68,1,8.17
EMP01173,251,0,11,179,1,1.49
EMP01174,349,1,4,110,1,12.68
EMP01175,116,0,19,100,1,7.65
EMP01176,203,0,19,197,1,16.32
EMP01177,238,2,4,115,1,10.18
EMP01178,170,3,4,154,1,20.25
EMP01179,253,3,12,84,1,18.58
EMP01180,57,1,8,22,1,7.36
EMP01181,329,4,0,11,1,3.74
EMP01182,1071,41,190,1204,1,49.57
EMP01183,271,1,3,189,1,8.58
EMP01184,344,4,14,18,1,3.05
EMP01185,282,2,15,28,1,8.39
EMP01186,268,4,6,29,1,6.29
EMP01187,206,0,15,186,1,21.12
EMP01188,680,47,305,1642,1,38.83
EMP01189,269,3,4,50,1,15.61
EMP01190,60,1,16,146,1,3.75
EMP01191,52,0,7,40,1,17.43
EMP01192,307,4,6,154,1,13.12
EMP01193,197,2,13,167,1,18.86
EMP01194,134,3,1,75,1,9.17
EMP01195,520,35,151,2213,1,41.19
EMP01196,1023,209,6641,9924,-1,82.84
EMP01197,140,4,12,116,1,23.89
EMP01198,259,4,10,9,1,6.08
EMP01199,136,2,13,157,1,16.60
EMP01200,187,2,19,177,1,10.95
EMP01201,149,2,12,116,1,9.27
EMP01202,210,0,15,130,1,3.71
EMP01203,1997,206,4343,6911,-1,68.55
EMP01204,72,4,0,150,1,6.73
EMP01205,318,1,13,61,1,11.62
EMP01206,1392,208,5689,8373,-1,65.94
EMP01207,230,2,18,33,1,12.08
EMP01208,58,0,3,163,1,12.93
EMP01209,196,4,7,36,1,16.86
EMP01210,202,4,17,192,1,1.51
EMP01211,325,2,18,30,1,6.57
EMP01212,258,3,11,128,1,9.83
EMP01213,1271,234,2463,8737,-1,69.38
EMP01214,596,28,64,717,1,34.45
EMP01215,136,3,12,168,1,3.67
EMP01216,237,4,1,154,1,6.14
EMP01217,100,1,0,69,1,19.96
EMP01218,276,3,17,133,1,9.50
EMP01219,165,3,3,43,1,2.95
EMP01220,182,4,3,166,1,1.99
EMP01221,207,4,13,135,1,6.04
EMP01222,96,3,7,7,1,3.16
EMP01223,260,2,4,154,1,16.96
EMP01224,479,27,118,1405,1,29.70
EMP01225,209,4,17,108,1,10.12
EMP01226,1140,11,274,597,1,38.38
EMP01227,242,4,12,26,1,22.33
EMP01228,880,16,452,1763,1,28.52
EMP01229,73,2,14,82,1,20.92
EMP01230,272,4,17,172,1,3.70
EMP01231,221,0,19,62,1,16.67
EMP01232,251,3,10,129,1,21.68
EMP01233,196,3,14,169,1,13.30
EMP01234,263,3,16,189,1,10.60
EMP01235,244,4,1,57,1,16.34
EMP01236,78,4,7,2,1,0.88
EMP01237,168,3,18,116,1,22.99
EMP01238,59,3,16,103,1,1.22
EMP01239,110,3,4,99,1,6.74
EMP01240,103,4,7,64,1,17.12
EMP01241,137,4,19,74,1,18.59
EMP01242,293,3,8,43,1,22.54
EMP01243,343,0,8,25,1,20.17
EMP01244,300,4,6,99,1,13.68
EMP01245,69,3,4,18,1,14.49
EMP01246,302,3,14,44,1,18.38
EMP01247,71,1,10,69,1,2.57
EMP01248,261,1,8,69,1,7.75
EMP01249,122,3,10,55,1,16.63
EMP01250,189,3,2,95,1,23.44
EMP01251,242,3,17,116,1,19.10
EMP01252,183,3,6,106,1,3.78
EMP01253,1034,10,294,1674,1,30.37
EMP01254,51,1,18,20,1,5.14
EMP01255,266,2,7,130,1,23.04
EMP01256,148,4,1,128,1,9.63
EMP01257,243,4,9,86,1,3.28
EMP01258,323,3,1,119,1,14.62
EMP01259,53,1,10,166,1,5.40
EMP01260,184,3,15,15,1,0.20
EMP01261,1115,46,481,1744,1,49.35
EMP01262,268,1,16,185,1,6.22
EMP01263,300,2,8,65,1,16.02
EMP01264,129,4,12,144,1,16.21
EMP01265,225,2,13,69,1,2.92
EMP01266,996,42,478,1394,1,45.31
EMP01267,312,1,10,32,1,13.42
EMP01268,308,4,0,75,1,8.50
EMP01269,314,2,4,186,1,3.17
EMP01270,301,2,7,40,1,5.93
EMP01271,76,3,3,163,1,16.58
EMP01272,183,3,7,165,1,23.48
EMP01273,72,4,19,140,1,19.43
EMP01274,270,1,8,67,1,10.80
EMP01275,319,0,4,45,1,10.76
EMP01276,278,1,17,10,1,0.73
EMP01277,61,1,12,61,1,16.23
EMP01278,457,10,490,2284,1,41.94
EMP01279,825,24,496,2416,1,31.29
EMP01280,144,1,6,70,1,0.17
EMP01281,214,0,2,7,1,6.99
EMP01282,319,2,8,123,1,21.03
EMP01283,181,2,19,142,1,11.08
EMP01284,213,1,3,176,1,14.68
EMP01285,319,1,2,162,1,14.39
EMP01286,1664,133,3621,13673,-1,66.48
EMP01287,69,2,16,197,1,16.22
EMP01288,259,1,4,111,1,0.44
EMP01289,300,0,13,39,1,6.74
EMP01290,78,0,17,37,1,4.44
EMP01291,320,1,11,30,1,12.41
EMP01292,289,0,12,156,1,10.17
EMP01293,56,4,18,118,1,22.21
EMP01294,349,0,9,91,1,7.47
EMP01295,168,1,15,174,1,11.75
EMP01296,264,0,13,46,1,19.61
EMP01297,134,2,9,105,1,23.07
EMP01298,284,4,8,125,1,13.69
EMP01299,176,3,14,136,1,2.10
EMP01300,157,4,9,155,1,4.78
EMP01301,291,4,10,29,1,3.26
EMP01302,64,3,14,168,1,11.53
EMP01303,695,16,446,2232,1,30.11
EMP01304,242,1,15,186,1,23.78
EMP01305,254,4,7,18,1,11.56
EMP01306,277,1,10,52,1,4.22
EMP01307,283,1,9,57,1,1.16
EMP01308,266,3,10,16,1,2.73
EMP01309,247,3,15,48,1,14.30
EMP01310,1131,35,222,1506,1,38.33
EMP01311,120,1,15,98,1,15.24
EMP01312,205,4,1,175,1,18.14
EMP01313,156,4,1,138,1,15.30
EMP01314,348,2,0,172,1,11.47
EMP01315,255,3,19,116,1,22.72
EMP01316,125,4,3,1,1,23.02
EMP01317,95,4,4,48,1,16.94
EMP01318,265,1,12,132,1,12.01
EMP01319,1939,186,6650,6914,-1,67.66
EMP01320,56,1,3,130,1,13.02
EMP01321,324,4,12,112,1,7.39
EMP01322,144,1,14,148,1,18.67
EMP01323,126,2,3,12,1,19.04
EMP01324,99,4,9,137,1,0.77
EMP01325,222,1,18,181,1,19.22
EMP01326,145,3,4,8,1,2.95
EMP01327,753,30,528,1844,1,48.91
EMP01328,92,2,11,165,1,13.01
EMP01329,176,0,5,141,1,8.59
EMP01330,153,2,7,121,1,21.23
EMP01331,69,0,17,188,1,3.07
EMP01332,313,4,1,129,1,21.35
EMP01333,163,4,13,19,1,2.12
EMP01334,277,4,9,130,1,11.28
EMP01335,274,2,14,179,1,4.83
EMP01336,164,1,16,34,1,18.60
EMP01337,344,4,15,81,1,9.70
EMP01338,222,2,16,9,1,12.28
EMP01339,150,1,5,74,1,14.44
EMP01340,82,4,14,16,1,15.53
EMP01341,851,31,504,2347,1,35.72
EMP01342,131,2,17,90,1,6.12
EMP01343,1034,27,360,1918,1,40.40
EMP01344,119,1,3,180,1,4.53
EMP01345,218,3,5,142,1,9.10
EMP01346,137,4,4,1,1,17.68
EMP01347,68,3,0,126,1,21.31
EMP01348,245,0,4,52,1,8.55
EMP01349,93,2,13,113,1,8.03
EMP01350,237,1,13,170,1,6.40
EMP01351,151,1,4,180,1,6.97
EMP01352,1112,32,532,1514,1,35.71
EMP01353,270,2,17,36,1,14.10
EMP01354,287,3,16,192,1,14.15
EMP01355,489,58,241,2326,1,31.70
EMP01356,219,1,15,127,1,6.61
EMP01357,139,0,5,21,1,0.29
EMP01358,314,0,11,103,1,13.81
EMP01359,280,1,7,100,1,11.03
EMP01360,128,4,15,49,1,14.74
EMP01361,231,2,1,90,1,6.24
EMP01362,296,3,19,193,1,20.28
EMP01363,276,0,14,188,1,4.26
EMP01364,180,4,8,93,1,10.90
EMP01365,303,3,8,35,1,17.46
EMP01366,1220,270,3034,10579,-1,95.13
EMP01367,323,4,1,87,1,8.14
EMP01368,112,1,11,34,1,13.16
EMP01369,252,3,16,74,1,10.22
EMP01370,1123,51,181,526,1,46.81
